ImageNumber,ObjectNumber,Metadata_Chan,Metadata_Cohort,Metadata_Date,Metadata_FileLocation,Metadata_Frame,Metadata_Marker1,Metadata_Marker2,Metadata_Marker3,Metadata_Marker4,Metadata_Mouse,Metadata_Person,Metadata_Probe1,Metadata_Probe2,Metadata_Probe3,Metadata_ROI,Metadata_Region,Metadata_Section,Metadata_Series,Metadata_Slide,Metadata_Time,Metadata_Tissue,Metadata_arb,FileName_Arntl,FileName_DAPI,FileName_Per1,FileName_Piezo1,PathName_Arntl,PathName_DAPI,PathName_Per1,PathName_Piezo1,Children_Arntl_puncta_Count,Children_Per1_puncta_Count,Children_Piezo1_puncta_Count,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number,Parent_nuclei
37,124,nan,NOC,20240229,nan,0,DAPI,PIEZO1,ARNTL,PER1,85.07,DST,570,650,520,nan,BLAD,nan,0,2,AM,nan,c1-4,20240229_DST_NOC_BLAD_AM_85.07_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s3_ROI1_c1-4_Detrusor1_Ch0003.tif,20240229_DST_NOC_BLAD_AM_85.07_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s3_ROI1_c1-4_Detrusor1_Ch0001.tif,20240229_DST_NOC_BLAD_AM_85.07_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s3_ROI1_c1-4_Detrusor1_Ch0004.tif,20240229_DST_NOC_BLAD_AM_85.07_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s3_ROI1_c1-4_Detrusor1_Ch0002.tif,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,1,0,0,375.7170474516696,376.4463971880492,0,124,124
37,125,nan,NOC,20240229,nan,0,DAPI,PIEZO1,ARNTL,PER1,85.07,DST,570,650,520,nan,BLAD,nan,0,2,AM,nan,c1-4,20240229_DST_NOC_BLAD_AM_85.07_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s3_ROI1_c1-4_Detrusor1_Ch0003.tif,20240229_DST_NOC_BLAD_AM_85.07_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s3_ROI1_c1-4_Detrusor1_Ch0001.tif,20240229_DST_NOC_BLAD_AM_85.07_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s3_ROI1_c1-4_Detrusor1_Ch0004.tif,20240229_DST_NOC_BLAD_AM_85.07_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s3_ROI1_c1-4_Detrusor1_Ch0002.tif,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,1,1,6,26.99608184588594,377.71266869830214,0,125,125
37,126,nan,NOC,20240229,nan,0,DAPI,PIEZO1,ARNTL,PER1,85.07,DST,570,650,520,nan,BLAD,nan,0,2,AM,nan,c1-4,20240229_DST_NOC_BLAD_AM_85.07_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s3_ROI1_c1-4_Detrusor1_Ch0003.tif,20240229_DST_NOC_BLAD_AM_85.07_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s3_ROI1_c1-4_Detrusor1_Ch0001.tif,20240229_DST_NOC_BLAD_AM_85.07_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s3_ROI1_c1-4_Detrusor1_Ch0004.tif,20240229_DST_NOC_BLAD_AM_85.07_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s3_ROI1_c1-4_Detrusor1_Ch0002.tif,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,0,0,0,132.8791893998441,377.55780722265524,0,126,126
37,127,nan,NOC,20240229,nan,0,DAPI,PIEZO1,ARNTL,PER1,85.07,DST,570,650,520,nan,BLAD,nan,0,2,AM,nan,c1-4,20240229_DST_NOC_BLAD_AM_85.07_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s3_ROI1_c1-4_Detrusor1_Ch0003.tif,20240229_DST_NOC_BLAD_AM_85.07_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s3_ROI1_c1-4_Detrusor1_Ch0001.tif,20240229_DST_NOC_BLAD_AM_85.07_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s3_ROI1_c1-4_Detrusor1_Ch0004.tif,20240229_DST_NOC_BLAD_AM_85.07_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s3_ROI1_c1-4_Detrusor1_Ch0002.tif,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,0,0,0,194.97305389221557,378.501497005988,0,127,127
37,128,nan,NOC,20240229,nan,0,DAPI,PIEZO1,ARNTL,PER1,85.07,DST,570,650,520,nan,BLAD,nan,0,2,AM,nan,c1-4,20240229_DST_NOC_BLAD_AM_85.07_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s3_ROI1_c1-4_Detrusor1_Ch0003.tif,20240229_DST_NOC_BLAD_AM_85.07_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s3_ROI1_c1-4_Detrusor1_Ch0001.tif,20240229_DST_NOC_BLAD_AM_85.07_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s3_ROI1_c1-4_Detrusor1_Ch0004.tif,20240229_DST_NOC_BLAD_AM_85.07_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s3_ROI1_c1-4_Detrusor1_Ch0002.tif,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,0,0,0,500.5253283302064,384.0037523452158,0,128,128
37,129,nan,NOC,20240229,nan,0,DAPI,PIEZO1,ARNTL,PER1,85.07,DST,570,650,520,nan,BLAD,nan,0,2,AM,nan,c1-4,20240229_DST_NOC_BLAD_AM_85.07_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s3_ROI1_c1-4_Detrusor1_Ch0003.tif,20240229_DST_NOC_BLAD_AM_85.07_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s3_ROI1_c1-4_Detrusor1_Ch0001.tif,20240229_DST_NOC_BLAD_AM_85.07_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s3_ROI1_c1-4_Detrusor1_Ch0004.tif,20240229_DST_NOC_BLAD_AM_85.07_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s3_ROI1_c1-4_Detrusor1_Ch0002.tif,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,0,0,0,364.0768335273574,393.0023282887078,0,129,129
37,130,nan,NOC,20240229,nan,0,DAPI,PIEZO1,ARNTL,PER1,85.07,DST,570,650,520,nan,BLAD,nan,0,2,AM,nan,c1-4,20240229_DST_NOC_BLAD_AM_85.07_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s3_ROI1_c1-4_Detrusor1_Ch0003.tif,20240229_DST_NOC_BLAD_AM_85.07_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s3_ROI1_c1-4_Detrusor1_Ch0001.tif,20240229_DST_NOC_BLAD_AM_85.07_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s3_ROI1_c1-4_Detrusor1_Ch0004.tif,20240229_DST_NOC_BLAD_AM_85.07_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s3_ROI1_c1-4_Detrusor1_Ch0002.tif,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,0,0,1,205.71666666666667,395.32272727272726,0,130,130
37,131,nan,NOC,20240229,nan,0,DAPI,PIEZO1,ARNTL,PER1,85.07,DST,570,650,520,nan,BLAD,nan,0,2,AM,nan,c1-4,20240229_DST_NOC_BLAD_AM_85.07_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s3_ROI1_c1-4_Detrusor1_Ch0003.tif,20240229_DST_NOC_BLAD_AM_85.07_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s3_ROI1_c1-4_Detrusor1_Ch0001.tif,20240229_DST_NOC_BLAD_AM_85.07_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s3_ROI1_c1-4_Detrusor1_Ch0004.tif,20240229_DST_NOC_BLAD_AM_85.07_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s3_ROI1_c1-4_Detrusor1_Ch0002.tif,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,0,0,0,333.4129692832764,397.8839590443686,0,131,131
37,132,nan,NOC,20240229,nan,0,DAPI,PIEZO1,ARNTL,PER1,85.07,DST,570,650,520,nan,BLAD,nan,0,2,AM,nan,c1-4,20240229_DST_NOC_BLAD_AM_85.07_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s3_ROI1_c1-4_Detrusor1_Ch0003.tif,20240229_DST_NOC_BLAD_AM_85.07_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s3_ROI1_c1-4_Detrusor1_Ch0001.tif,20240229_DST_NOC_BLAD_AM_85.07_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s3_ROI1_c1-4_Detrusor1_Ch0004.tif,20240229_DST_NOC_BLAD_AM_85.07_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s3_ROI1_c1-4_Detrusor1_Ch0002.tif,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,0,0,0,501.25274725274727,399.27472527472526,0,132,132
38,1,nan,NOC,20240229,nan,0,DAPI,PIEZO1,ARNTL,PER1,85.07,DST,570,650,520,nan,BLAD,nan,0,2,AM,nan,c1-4,20240229_DST_NOC_BLAD_AM_85.07_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s3_ROI1_c1-4_Detrusor2_Ch0003.tif,20240229_DST_NOC_BLAD_AM_85.07_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s3_ROI1_c1-4_Detrusor2_Ch0001.tif,20240229_DST_NOC_BLAD_AM_85.07_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s3_ROI1_c1-4_Detrusor2_Ch0004.tif,20240229_DST_NOC_BLAD_AM_85.07_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s3_ROI1_c1-4_Detrusor2_Ch0002.tif,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,0,0,0,406.4656188605108,6.636542239685658,0,1,1
38,2,nan,NOC,20240229,nan,0,DAPI,PIEZO1,ARNTL,PER1,85.07,DST,570,650,520,nan,BLAD,nan,0,2,AM,nan,c1-4,20240229_DST_NOC_BLAD_AM_85.07_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s3_ROI1_c1-4_Detrusor2_Ch0003.tif,20240229_DST_NOC_BLAD_AM_85.07_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s3_ROI1_c1-4_Detrusor2_Ch0001.tif,20240229_DST_NOC_BLAD_AM_85.07_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s3_ROI1_c1-4_Detrusor2_Ch0004.tif,20240229_DST_NOC_BLAD_AM_85.07_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s3_ROI1_c1-4_Detrusor2_Ch0002.tif,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,0,1,0,373.0279792746114,17.728497409326426,0,2,2
38,3,nan,NOC,20240229,nan,0,DAPI,PIEZO1,ARNTL,PER1,85.07,DST,570,650,520,nan,BLAD,nan,0,2,AM,nan,c1-4,20240229_DST_NOC_BLAD_AM_85.07_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s3_ROI1_c1-4_Detrusor2_Ch0003.tif,20240229_DST_NOC_BLAD_AM_85.07_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s3_ROI1_c1-4_Detrusor2_Ch0001.tif,20240229_DST_NOC_BLAD_AM_85.07_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s3_ROI1_c1-4_Detrusor2_Ch0004.tif,20240229_DST_NOC_BLAD_AM_85.07_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s3_ROI1_c1-4_Detrusor2_Ch0002.tif,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,0,0,0,345.91247264770243,25.38584974471189,0,3,3
38,4,nan,NOC,20240229,nan,0,DAPI,PIEZO1,ARNTL,PER1,85.07,DST,570,650,520,nan,BLAD,nan,0,2,AM,nan,c1-4,20240229_DST_NOC_BLAD_AM_85.07_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s3_ROI1_c1-4_Detrusor2_Ch0003.tif,20240229_DST_NOC_BLAD_AM_85.07_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s3_ROI1_c1-4_Detrusor2_Ch0001.tif,20240229_DST_NOC_BLAD_AM_85.07_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s3_ROI1_c1-4_Detrusor2_Ch0004.tif,20240229_DST_NOC_BLAD_AM_85.07_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s3_ROI1_c1-4_Detrusor2_Ch0002.tif,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,0,0,0,407.4286604361371,35.444859813084115,0,4,4
38,5,nan,NOC,20240229,nan,0,DAPI,PIEZO1,ARNTL,PER1,85.07,DST,570,650,520,nan,BLAD,nan,0,2,AM,nan,c1-4,20240229_DST_NOC_BLAD_AM_85.07_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s3_ROI1_c1-4_Detrusor2_Ch0003.tif,20240229_DST_NOC_BLAD_AM_85.07_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s3_ROI1_c1-4_Detrusor2_Ch0001.tif,20240229_DST_NOC_BLAD_AM_85.07_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s3_ROI1_c1-4_Detrusor2_Ch0004.tif,20240229_DST_NOC_BLAD_AM_85.07_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s3_ROI1_c1-4_Detrusor2_Ch0002.tif,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,0,0,0,283.6280991735537,32.95661157024794,0,5,5
38,6,nan,NOC,20240229,nan,0,DAPI,PIEZO1,ARNTL,PER1,85.07,DST,570,650,520,nan,BLAD,nan,0,2,AM,nan,c1-4,20240229_DST_NOC_BLAD_AM_85.07_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s3_ROI1_c1-4_Detrusor2_Ch0003.tif,20240229_DST_NOC_BLAD_AM_85.07_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s3_ROI1_c1-4_Detrusor2_Ch0001.tif,20240229_DST_NOC_BLAD_AM_85.07_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s3_ROI1_c1-4_Detrusor2_Ch0004.tif,20240229_DST_NOC_BLAD_AM_85.07_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s3_ROI1_c1-4_Detrusor2_Ch0002.tif,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,0,0,0,363.1021159153634,57.79392824287029,0,6,6
38,7,nan,NOC,20240229,nan,0,DAPI,PIEZO1,ARNTL,PER1,85.07,DST,570,650,520,nan,BLAD,nan,0,2,AM,nan,c1-4,20240229_DST_NOC_BLAD_AM_85.07_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s3_ROI1_c1-4_Detrusor2_Ch0003.tif,20240229_DST_NOC_BLAD_AM_85.07_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s3_ROI1_c1-4_Detrusor2_Ch0001.tif,20240229_DST_NOC_BLAD_AM_85.07_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s3_ROI1_c1-4_Detrusor2_Ch0004.tif,20240229_DST_NOC_BLAD_AM_85.07_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s3_ROI1_c1-4_Detrusor2_Ch0002.tif,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,0,0,0,258.6668253212756,56.94954783436459,0,7,7
38,8,nan,NOC,20240229,nan,0,DAPI,PIEZO1,ARNTL,PER1,85.07,DST,570,650,520,nan,BLAD,nan,0,2,AM,nan,c1-4,20240229_DST_NOC_BLAD_AM_85.07_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s3_ROI1_c1-4_Detrusor2_Ch0003.tif,20240229_DST_NOC_BLAD_AM_85.07_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s3_ROI1_c1-4_Detrusor2_Ch0001.tif,20240229_DST_NOC_BLAD_AM_85.07_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s3_ROI1_c1-4_Detrusor2_Ch0004.tif,20240229_DST_NOC_BLAD_AM_85.07_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s3_ROI1_c1-4_Detrusor2_Ch0002.tif,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,1,0,1,313.4253365973072,57.32007343941248,0,8,8
38,9,nan,NOC,20240229,nan,0,DAPI,PIEZO1,ARNTL,PER1,85.07,DST,570,650,520,nan,BLAD,nan,0,2,AM,nan,c1-4,20240229_DST_NOC_BLAD_AM_85.07_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s3_ROI1_c1-4_Detrusor2_Ch0003.tif,20240229_DST_NOC_BLAD_AM_85.07_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s3_ROI1_c1-4_Detrusor2_Ch0001.tif,20240229_DST_NOC_BLAD_AM_85.07_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s3_ROI1_c1-4_Detrusor2_Ch0004.tif,20240229_DST_NOC_BLAD_AM_85.07_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s3_ROI1_c1-4_Detrusor2_Ch0002.tif,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,0,0,0,409.11121951219513,68.60097560975609,0,9,9
